,n_embd,n_head,block_size,n_layer,mlp_expansion_factor,n_cols,MAC NUM,Wmem Depth,Cache Depth,best_val_loss,perplexity,Power (W),Area (um^2),Clock Period (ns) Entered,Clock_Min_Period,F_max (MHz),Clock Slack (ns),TTFT (ms),TPOT (ms),Throughput (tokens/s),Energy per token (mJ/token),EDP (mJ * ms),EADP (mJ * ms * um^2)
2044,384.0,6.0,512.0,34.0,6.0,4,16,1536,1024,3.700433016,40.4648224825521,1.4016,139182209.0112,4,3.799,263.2271650434325,0.001,331.8406576355556,358.404076088889,2.7901468390442825,502.3391530461867,1.666965549029346e-07,23.201194745947223
2045,384.0,6.0,512.0,34.0,6.0,8,4,3072,2048,3.700433016,40.4648224825521,1.4928,139931998.1184,4,4.057,246.48755237860485,-0.271,684.2705692444445,403.7745658311112,2.476629497307849,602.7546718726828,4.1244728243706906e-07,57.714572349923145
2046,384.0,6.0,512.0,34.0,6.0,8,8,1536,1024,3.700433016,40.4648224825521,1.7616,141597635.5968,4,3.96,252.52525252525254,-0.169,348.6613504,373.5930880000001,2.6767090508912195,658.1215838208001,2.2946156014234694e-07,32.49121437650925
2047,384.0,6.0,512.0,34.0,6.0,16,4,1536,1024,3.700433016,40.4648224825521,2.4192,145832537.20319998,4,4.22,236.96682464454977,-0.443,377.43019804444447,398.1219271111111,2.511793327376595,963.1365660672,3.6351682487458945e-07,53.0125808875127
2048,384.0,6.0,512.0,34.0,6.0,1,32,3072,2048,3.700433016,40.4648224825521,0.714,135896345.1072,5,8.274,120.86052695189753,-3.71,1375.3626760533332,823.4731963733333,1.2143686089651857,587.95986221056,8.08658049501865e-07,109.89367336882066
2049,384.0,6.0,512.0,34.0,6.0,2,16,3072,2048,3.700433016,40.4648224825521,0.7872000000000001,136514270.2464,5,4.867,205.4653790836244,-0.123,810.7215849244445,484.3901434311112,2.064451586311474,381.3119209089708,3.091378048699053e-07,42.201721837389115
2050,384.0,6.0,512.0,34.0,6.0,2,32,1536,1024,3.700433016,40.4648224825521,0.9816,137952004.1472,5,5.043,198.294665873488,-0.308,438.7476343466667,475.76513706666674,2.101877422472582,467.01105854464004,2.0489999715019348e-07,28.266365256624756
2051,384.0,6.0,512.0,34.0,6.0,4,8,3072,2048,3.700433016,40.4648224825521,0.9312,137706803.9808,5,4.222,236.85457129322594,0.556,706.2204324977778,420.1962575644445,2.379840329364743,391.2867550440107,2.763347013778333e-07,38.05316855573019
2052,384.0,6.0,512.0,34.0,6.0,4,16,1536,1024,3.700433016,40.4648224825521,1.1256,139182209.0112,5,3.87,258.39793281653743,0.926,338.0424704,365.1023360000001,2.7389580985863637,410.9591894016001,1.389216596188984e-07,19.335423465260302
2053,384.0,6.0,512.0,34.0,6.0,8,4,3072,2048,3.700433016,40.4648224825521,1.1951999999999998,139931998.1184,5,4.057,246.48755237860485,0.729,684.2705692444445,403.7745658311112,2.476629497307849,482.591361081344,3.3022306535958254e-07,46.20877336054939
2054,384.0,6.0,512.0,34.0,6.0,8,8,1536,1024,3.700433016,40.4648224825521,1.4112,141597635.5968,5,3.96,252.52525252525254,0.831,348.6613504,373.5930880000001,2.6767090508912195,527.2145657856001,1.8381934245735698e-07,26.02838426892022
2055,384.0,6.0,512.0,34.0,6.0,16,4,1536,1024,3.700433016,40.4648224825521,1.9392,145832537.20319998,5,4.22,236.96682464454977,0.557,377.43019804444447,398.1219271111111,2.511793327376595,772.0380410538667,2.913904707328058e-07,42.49421166379986
2056,384.0,6.0,512.0,34.0,6.0,1,32,3072,2048,3.700433016,40.4648224825521,0.5994,135896345.1072,6,8.464,118.14744801512286,-2.91,1406.9458170311111,842.383023217778,1.1871084440663922,504.92438411673623,7.104012501500521e-07,96.54093345497779
2057,384.0,6.0,512.0,34.0,6.0,2,16,3072,2048,3.700433016,40.4648224825521,0.6587999999999999,136514270.2464,6,5.057,197.74569903104606,0.677,842.3708763022224,503.2999702755556,1.9868866661218005,331.574020417536,2.793082981381708e-07,38.12956849409631
2058,384.0,6.0,512.0,34.0,6.0,2,32,1536,1024,3.700433016,40.4648224825521,0.8208,137952004.1472,6,5.233,191.0949742021785,0.492,455.2778843022221,493.6900579555555,2.0255623622261094,405.22079956992,1.8448806830344798e-07,25.45049876370617
2059,384.0,6.0,512.0,34.0,6.0,4,8,3072,2048,3.700433016,40.4648224825521,0.78,137706803.9808,6,4.412,226.65457842248415,1.356,738.0020246755556,439.10608440888893,2.277354005117395,342.5027458389334,2.5276771988607004e-07,34.80783485502481
2060,384.0,6.0,512.0,34.0,6.0,4,16,1536,1024,3.700433016,40.4648224825521,0.9408,139182209.0112,6,4.06,246.30541871921184,1.726,354.6388707555555,383.02725688888887,2.6107802565342935,360.35204328106664,1.2779484170365453e-07,17.786768368551265
2061,384.0,6.0,512.0,34.0,6.0,8,4,3072,2048,3.700433016,40.4648224825521,0.9984,139931998.1184,6,4.057,246.48755237860485,1.729,684.2705692444445,403.7745658311112,2.476629497307849,403.1285265257814,2.758489863244706e-07,38.60009983531837
2062,384.0,6.0,512.0,34.0,6.0,8,8,1536,1024,3.700433016,40.4648224825521,1.1808,141597635.5968,6,4.044,247.27992087042534,1.743,356.05719722666663,381.5177898666667,2.621109753098227,450.49620627456005,1.604024165673661e-07,22.71260292995202
2063,384.0,6.0,512.0,34.0,6.0,16,4,1536,1024,3.700433016,40.4648224825521,1.6223999999999998,145832537.20319998,6,4.22,236.96682464454977,1.557,377.43019804444447,398.1219271111111,2.511793327376595,645.9130145450665,2.437870769992286e-07,35.55208797614938
2064,384.0,6.0,512.0,35.0,6.0,1,32,3072,2048,3.702069044,40.53107824851445,1.182,135896345.1072,3,7.894,126.67848999239929,-5.31,1350.790405688889,808.7609998222224,1.236459226174129,955.9555017898668,1.2912955200832596e-06,175.48234163261594
2065,384.0,6.0,512.0,35.0,6.0,2,16,3072,2048,3.702069044,40.53107824851445,1.296,136514270.2464,3,4.631,215.93608291945583,-1.875,794.0983580444444,474.4580935111112,2.1076677027463995,614.8976891904001,4.882892453514198e-07,66.65844999831444
2066,384.0,6.0,512.0,35.0,6.0,2,32,1536,1024,3.702069044,40.53107824851445,1.62,137952004.1472,3,4.663,214.4542140253056,-1.908,417.6191089777779,452.85398044444446,2.208217313268551,733.6234483200001,3.063751708126033e-07,42.265068834539356
2067,384.0,6.0,512.0,35.0,6.0,4,8,3072,2048,3.702069044,40.53107824851445,1.5408,137706803.9808,3,3.842,260.28110359187923,-1.044,661.5589319111112,393.6229745777778,2.5405021164546007,606.4942792294399,4.012317075772276e-07,55.25233610621895
2068,384.0,6.0,512.0,35.0,6.0,4,16,1536,1024,3.702069044,40.53107824851445,1.8624,139182209.0112,3,3.799,263.2271650434325,-0.999,341.6006769777778,368.94537244444456,2.7104283579287314,687.1238616405335,2.3472197630399117e-07,32.669123165464036
2069,384.0,6.0,512.0,35.0,6.0,8,4,3072,2048,3.702069044,40.53107824851445,1.9824000000000002,139931998.1184,3,4.057,246.48755237860485,-1.271,704.3961742222224,415.6502883555557,2.405868654527625,823.9851316360536,5.804119743404304e-07,81.21820730130194
2070,384.0,6.0,512.0,35.0,6.0,8,8,1536,1024,3.702069044,40.53107824851445,2.3376,141597635.5968,3,3.96,252.52525252525254,-1.169,358.91609600000004,384.58112000000006,2.600231649437185,898.9968261120001,3.2266443114450995e-07,45.68852054124908
2071,384.0,6.0,512.0,35.0,6.0,16,4,1536,1024,3.702069044,40.53107824851445,3.216,145832537.20319998,3,4.22,236.96682464454977,-1.443,388.53108622222226,409.83139555555556,2.440027803737264,1318.0177681066664,5.120908751026721e-07,74.67951159482966
2072,384.0,6.0,512.0,35.0,6.0,1,32,3072,2048,3.702069044,40.53107824851445,0.8879999999999999,135896345.1072,4,8.084,123.70113805047006,-4.51,1383.3024625777775,828.2269980444445,1.207398457622288,735.4655742634666,1.0173713400198326e-06,138.2570467255097
2073,384.0,6.0,512.0,35.0,6.0,2,16,3072,2048,3.702069044,40.53107824851445,0.9803999999999999,136514270.2464,4,4.677,213.81227282446014,-0.923,801.9861845333334,479.1709141333334,2.086938022539785,469.77916421632005,3.7675639948310477e-07,51.4326249360972
2074,384.0,6.0,512.0,35.0,6.0,2,32,1536,1024,3.702069044,40.53107824851445,1.224,137952004.1472,4,4.853,206.058108386565,-1.108,434.6355427555555,471.3061048888889,2.1217633075976203,576.8786723840001,2.507319748757241e-07,34.588978437891534
2075,384.0,6.0,512.0,35.0,6.0,4,8,3072,2048,3.702069044,40.53107824851445,1.1592,137706803.9808,4,4.032,248.015873015873,-0.244,694.2752768,413.0889728000001,2.4207859948954797,478.85273726976015,3.3245561671440043e-07,45.78140044320592
2076,384.0,6.0,512.0,35.0,6.0,4,16,1536,1024,3.702069044,40.53107824851445,1.4016,139182209.0112,4,3.799,263.2271650434325,0.001,341.6006769777778,368.94537244444456,2.7104283579287314,517.1138340181335,1.7664643577516863e-07,24.58604114514304
2077,384.0,6.0,512.0,35.0,6.0,8,4,3072,2048,3.702069044,40.53107824851445,1.4928,139931998.1184,4,4.057,246.48755237860485,-0.271,704.3961742222224,415.6502883555557,2.405868654527625,620.4827504571734,4.370656755929149e-07,61.15947329468499
2078,384.0,6.0,512.0,35.0,6.0,8,8,1536,1024,3.702069044,40.53107824851445,1.7616,141597635.5968,4,3.96,252.52525252525254,-0.169,358.91609600000004,384.58112000000006,2.600231649437185,677.4781009920001,2.4315779513354243e-07,34.43056886784069
2079,384.0,6.0,512.0,35.0,6.0,16,4,1536,1024,3.702069044,40.53107824851445,2.4192,145832537.20319998,4,4.22,236.96682464454977,-0.443,388.53108622222226,409.83139555555556,2.440027803737264,991.4641121279999,3.8521462843544296e-07,56.176826632528595
2080,384.0,6.0,512.0,35.0,6.0,1,32,3072,2048,3.702069044,40.53107824851445,0.714,135896345.1072,5,8.274,120.86052695189753,-3.71,1415.8145194666668,847.6929962666666,1.1796723629947519,605.2527993343999,8.569257012454882e-07,116.45307082768623
2081,384.0,6.0,512.0,35.0,6.0,2,16,3072,2048,3.702069044,40.53107824851445,0.7872000000000001,136514270.2464,5,4.867,205.4653790836244,-0.123,834.5663374222223,498.63691235555564,2.0054672552740036,392.52697740629344,3.2758980187338573e-07,44.72068274290801
2082,384.0,6.0,512.0,35.0,6.0,2,32,1536,1024,3.702069044,40.53107824851445,0.9816,137952004.1472,5,5.043,198.294665873488,-0.308,451.6519765333333,489.7582293333334,2.041823781830508,480.7466779136001,2.171301872915113e-07,29.953544497720877
2083,384.0,6.0,512.0,35.0,6.0,4,8,3072,2048,3.702069044,40.53107824851445,0.9312,137706803.9808,5,4.222,236.85457129322594,0.556,726.9916216888888,432.5549710222223,2.311844891382893,402.79518901589347,2.928287276711469e-07,40.324508201357695
2084,384.0,6.0,512.0,35.0,6.0,4,16,1536,1024,3.702069044,40.53107824851445,1.1256,139182209.0112,5,3.87,258.39793281653743,0.926,347.98489600000005,375.84064000000006,2.660702152912468,423.046224384,1.4721369639545892e-07,20.489527461024107
2085,384.0,6.0,512.0,35.0,6.0,8,4,3072,2048,3.702069044,40.53107824851445,1.1951999999999998,139931998.1184,5,4.057,246.48755237860485,0.729,704.3961742222224,415.6502883555557,2.405868654527625,496.78522464256,3.499336116483466e-07,48.96690948674135
2086,384.0,6.0,512.0,35.0,6.0,8,8,1536,1024,3.702069044,40.53107824851445,1.4112,141597635.5968,5,3.96,252.52525252525254,0.831,358.91609600000004,384.58112000000006,2.600231649437185,542.720876544,1.947912582268705e-07,27.58198159985058
2087,384.0,6.0,512.0,35.0,6.0,16,4,1536,1024,3.702069044,40.53107824851445,1.9392,145832537.20319998,5,4.22,236.96682464454977,0.557,388.53108622222226,409.83139555555556,2.440027803737264,794.7450422613332,3.0878315453952176e-07,45.03063087210626
2088,384.0,6.0,512.0,35.0,6.0,1,32,3072,2048,3.702069044,40.53107824851445,0.5994,135896345.1072,6,8.464,118.14744801512286,-2.91,1448.3265763555557,867.1589944888891,1.1531910599502095,519.7751012966402,7.52804092935825e-07,102.30332481171953
2089,384.0,6.0,512.0,35.0,6.0,2,16,3072,2048,3.702069044,40.53107824851445,0.6587999999999999,136514270.2464,6,5.057,197.74569903104606,0.677,867.1464903111114,518.102910577778,1.9301184756611773,341.32619748864005,2.959798142035115e-07,40.40546834365743
2090,384.0,6.0,512.0,35.0,6.0,2,32,1536,1024,3.702069044,40.53107824851445,0.8208,137952004.1472,6,5.233,191.0949742021785,0.492,468.668410311111,508.2103537777778,1.967689151876792,417.1390583808,1.954998993700033e-07,26.969602928667875
2091,384.0,6.0,512.0,35.0,6.0,4,8,3072,2048,3.702069044,40.53107824851445,0.78,137706803.9808,6,4.412,226.65457842248415,1.356,759.7079665777778,452.0209692444445,2.2122867478283266,352.57635601066664,2.678550664882662e-07,36.88546513616383
2092,384.0,6.0,512.0,35.0,6.0,4,16,1536,1024,3.702069044,40.53107824851445,0.9408,139182209.0112,6,4.06,246.30541871921184,1.726,365.06942577777767,394.29276444444446,2.536186534919028,370.95063278933327,1.3542273450430517e-07,18.84843533864645
2093,384.0,6.0,512.0,35.0,6.0,8,4,3072,2048,3.702069044,40.53107824851445,0.9984,139931998.1184,6,4.057,246.48755237860485,1.729,704.3961742222224,415.6502883555557,2.405868654527625,414.9852478941867,2.923140209753257e-07,40.90408503310122
2094,384.0,6.0,512.0,35.0,6.0,8,8,1536,1024,3.702069044,40.53107824851445,1.1808,141597635.5968,6,4.044,247.27992087042534,1.743,366.52946773333326,392.7389013333334,2.546220903009706,463.7460946944001,1.6997660925175042e-07,24.06828597680902
2095,384.0,6.0,512.0,35.0,6.0,16,4,1536,1024,3.702069044,40.53107824851445,1.6223999999999998,145832537.20319998,6,4.22,236.96682464454977,1.557,388.53108622222226,409.83139555555556,2.440027803737264,664.9104561493332,2.583383817682137e-07,37.674141670227506
2096,384.0,6.0,512.0,36.0,6.0,1,32,3072,2048,3.737004757,41.97208510689264,1.182,135896345.1072,3,7.894,126.67848999239929,-5.31,1389.38441728,831.8684569600002,1.202113136558181,983.2685161267202,1.3661379543084936e-06,185.65315490275125
2097,384.0,6.0,512.0,36.0,6.0,2,16,3072,2048,3.737004757,41.97208510689264,1.296,136514270.2464,3,4.631,215.93608291945583,-1.875,816.78688256,488.01403904000006,2.0491213776701103,632.4661945958402,5.165900914085226e-07,70.52191934515554
2098,384.0,6.0,512.0,36.0,6.0,2,32,1536,1024,3.737004757,41.97208510689264,1.62,137952004.1472,3,4.663,214.4542140253056,-1.908,429.5510835200001,465.7926656,2.1468779434555354,754.5841182720001,3.2413242561072154e-07,44.71471772209225
2099,384.0,6.0,512.0,36.0,6.0,4,8,3072,2048,3.737004757,41.97208510689264,1.5408,137706803.9808,3,3.842,260.28110359187923,-1.044,680.4606156800002,404.86934528000006,2.4699326132197506,623.8226872074241,4.244867698123159e-07,58.45471640298756
2100,384.0,6.0,512.0,36.0,6.0,4,16,1536,1024,3.737004757,41.97208510689264,1.8624,139182209.0112,3,3.799,263.2271650434325,-0.999,351.36069632,379.4866688000001,2.6351386813196,706.7559719731203,2.4832627044079396e-07,34.56259887546236
2101,384.0,6.0,512.0,36.0,6.0,8,4,3072,2048,3.737004757,41.97208510689264,1.9824000000000002,139931998.1184,3,4.057,246.48755237860485,-1.271,724.5217792000001,427.5260108800001,2.339038969679635,847.5275639685124,6.140521785675084e-07,85.92554829590802
2102,384.0,6.0,512.0,36.0,6.0,8,8,1536,1024,3.737004757,41.97208510689264,2.3376,141597635.5968,3,3.96,252.52525252525254,-1.169,369.1708416,395.5691520000001,2.5280029925083736,924.6824497152003,3.413657981741102e-07,48.336589895068435
2103,384.0,6.0,512.0,36.0,6.0,16,4,1536,1024,3.737004757,41.97208510689264,3.216,145832537.20319998,3,4.22,236.96682464454977,-1.443,399.63197440000005,421.54086399999994,2.372249253633451,1355.6754186239998,5.417712441902556e-07,79.0078751239994
2104,384.0,6.0,512.0,36.0,6.0,1,32,3072,2048,3.737004757,41.97208510689264,0.8879999999999999,135896345.1072,4,8.084,123.70113805047006,-4.51,1422.8253900799996,851.89062656,1.1738596115772244,756.47887638528,1.076337352380166e-06,146.27031229082496
2105,384.0,6.0,512.0,36.0,6.0,2,16,3072,2048,3.737004757,41.97208510689264,0.9803999999999999,136514270.2464,4,4.677,213.81227282446014,-0.923,824.90007552,492.8615116800001,2.02896752191368,483.201426051072,3.98592892840901e-07,54.41361789157711
2106,384.0,6.0,512.0,36.0,6.0,2,32,1536,1024,3.737004757,41.97208510689264,1.224,137952004.1472,4,4.853,206.058108386565,-1.108,447.0537011199999,484.77199360000003,2.062825437942131,593.3609201664,2.652641954603579e-07,36.59372739225096
2107,384.0,6.0,512.0,36.0,6.0,4,8,3072,2048,3.737004757,41.97208510689264,1.1592,137706803.9808,4,4.032,248.015873015873,-0.244,714.11171328,424.8915148800001,2.3535419394817163,492.53424404889614,3.5172447286682684e-07,48.43485304032233
2108,384.0,6.0,512.0,36.0,6.0,4,16,1536,1024,3.737004757,41.97208510689264,1.4016,139182209.0112,4,3.799,263.2271650434325,0.001,351.36069632,379.4866688000001,2.6351386813196,531.8885149900801,1.8688471899152534e-07,26.01102801967786
2109,384.0,6.0,512.0,36.0,6.0,8,4,3072,2048,3.737004757,41.97208510689264,1.4928,139931998.1184,4,4.057,246.48755237860485,-0.271,724.5217792000001,427.5260108800001,2.339038969679635,638.2108290416642,4.623976453619736e-07,64.70422644074428
2110,384.0,6.0,512.0,36.0,6.0,8,8,1536,1024,3.737004757,41.97208510689264,1.7616,141597635.5968,4,3.96,252.52525252525254,-0.169,369.1708416,395.5691520000001,2.5280029925083736,696.8346181632003,2.572510224433233e-07,36.42613653283391
2111,384.0,6.0,512.0,36.0,6.0,16,4,1536,1024,3.737004757,41.97208510689264,2.4192,145832537.20319998,4,4.22,236.96682464454977,-0.443,399.63197440000005,421.54086399999994,2.372249253633451,1019.7916581887998,4.0754135383864e-07,59.43278964551596
2112,384.0,6.0,512.0,36.0,6.0,1,32,3072,2048,3.737004757,41.97208510689264,0.714,135896345.1072,5,8.274,120.86052695189753,-3.71,1456.26636288,871.91279616,1.1469036862448976,622.54573645824,9.065924153584921e-07,123.20259574912765
2113,384.0,6.0,512.0,36.0,6.0,2,16,3072,2048,3.737004757,41.97208510689264,0.7872000000000001,136514270.2464,5,4.867,205.4653790836244,-0.123,858.4110899200001,512.88368128,1.9497598315163924,403.74203390361606,3.4657663936972073e-07,47.31265700800717
2114,384.0,6.0,512.0,36.0,6.0,2,32,1536,1024,3.737004757,41.97208510689264,0.9816,137952004.1472,5,5.043,198.294665873488,-0.308,464.55631872000004,503.75132160000004,1.9851064545574384,494.48229728256007,2.2971487569779478e-07,31.689627484935716
2115,384.0,6.0,512.0,36.0,6.0,4,8,3072,2048,3.737004757,41.97208510689264,0.9312,137706803.9808,5,4.222,236.85457129322594,0.556,747.7628108800001,444.9136844800001,2.2476269777333684,414.30362298777607,3.0980084168310726e-07,42.66168377874251
2116,384.0,6.0,512.0,36.0,6.0,4,16,1536,1024,3.737004757,41.97208510689264,1.1256,139182209.0112,5,3.87,258.39793281653743,0.926,357.9273216,386.5789440000001,2.5867937597760102,435.1332593664001,1.5574608206409372e-07,21.6770837465202
2117,384.0,6.0,512.0,36.0,6.0,8,4,3072,2048,3.737004757,41.97208510689264,1.1951999999999998,139931998.1184,5,4.057,246.48755237860485,0.729,724.5217792000001,427.5260108800001,2.339038969679635,510.97908820377603,3.702154781193936e-07,51.80499158760554
2118,384.0,6.0,512.0,36.0,6.0,8,8,1536,1024,3.737004757,41.97208510689264,1.4112,141597635.5968,5,3.96,252.52525252525254,0.831,369.1708416,395.5691520000001,2.5280029925083736,558.2271873024001,2.060812005404279e-07,29.180610737474574
2119,384.0,6.0,512.0,36.0,6.0,16,4,1536,1024,3.737004757,41.97208510689264,1.9392,145832537.20319998,5,4.22,236.96682464454977,0.557,399.63197440000005,421.54086399999994,2.372249253633451,817.4520434687998,3.266799741087511e-07,47.64056947775485
2120,384.0,6.0,512.0,36.0,6.0,1,32,3072,2048,3.737004757,41.97208510689264,0.5994,135896345.1072,6,8.464,118.14744801512286,-2.91,1489.7073356800001,891.9349657600002,1.1211579749515928,534.6258184765442,7.964360036284319e-07,108.23274200488858
2121,384.0,6.0,512.0,36.0,6.0,2,16,3072,2048,3.737004757,41.97208510689264,0.6587999999999999,136514270.2464,6,5.057,197.74569903104606,0.677,891.9221043200001,532.9058508800001,1.8765040735594782,351.078374559744,3.131345626185721e-07,42.747336304800015
2122,384.0,6.0,512.0,36.0,6.0,2,32,1536,1024,3.737004757,41.97208510689264,0.8208,137952004.1472,6,5.233,191.0949742021785,0.492,482.05893631999993,522.7306495999999,1.9130311198802148,429.05731719167994,2.0683091394573405e-07,28.532739098411067
