Trial Number,Iteration Number,Clock Period (ns) Entered,Clock_Min_Period,Clock Slack (ns),Clock_Worst_Slack,Wmem Depth,Cache Depth,MAC NUM,Total Period (ns),ABC Max Fanout,ABC Map Effort,SYNTH_HIERARCHICAL,Power (W),Area (um^2),Total Cells,Sequential Cells,Combinational Cells,Sequential_Internal,Sequential_Switching,Sequential_Leakage,Sequential_Total,Combinational_Internal,Combinational_Switching,Combinational_Leakage,Combinational_Total,Num_Wires,Num_Wire_Bits,Num_Public_Wires,Num_Public_Wire_Bits,Num_Cells,Chip_Area,Num_Memories,Num_Memory_Bits,Num_Processes,Total Time(s)
1076,86,3,3.985,-1.195,-1.195,256,2048,8,2.79,40,0.5,False,0.0476,2737758.8096,24442,2368,22074,0.0333,6.8e-06,3e-08,0.0333,4.48e-05,9.14e-05,4.18e-08,0.000136,24623,25301,2925,3603,24442,2737758.8096,0,0,0,30
1077,87,4,3.985,-0.195,-0.195,256,2048,8,3.79,40,0.5,False,0.0358,2737758.8096,24442,2368,22074,0.025,5.1e-06,3e-08,0.025,3.36e-05,6.85e-05,4.18e-08,0.000102,24623,25301,2925,3603,24442,2737758.8096,0,0,0,30
1078,88,5,3.985,0.805,0.805,256,2048,8,4.79,40,0.5,False,0.0287,2737758.8096,24442,2368,22074,0.02,4.08e-06,3e-08,0.02,2.69e-05,5.48e-05,4.18e-08,8.17e-05,24623,25301,2925,3603,24442,2737758.8096,0,0,0,31
1079,89,6,3.985,1.805,1.805,256,2048,8,5.79,40,0.5,False,0.024,2737758.8096,24442,2368,22074,0.0167,3.4e-06,3e-08,0.0167,2.24e-05,4.57e-05,4.18e-08,6.81e-05,24623,25301,2925,3603,24442,2737758.8096,0,0,0,29
108,90,3,5.689,-2.988,-2.988,2048,128,32,2.701,40,0.5,False,0.127,9960586.3136,53668,5271,48397,0.0735,1.31e-05,6.21e-08,0.0735,7.48e-05,0.00016,7.93e-08,0.000235,54141,55971,6917,8747,53668,9960586.3136,0,0,0,61
1080,91,3,3.825,-1.026,-1.026,256,2048,16,2.7990000000000004,40,0.5,False,0.0752,5380058.5664,34802,3341,31461,0.0468,9.12e-06,4.07e-08,0.0468,5.58e-05,0.000116,5.7e-08,0.000172,35163,36225,4347,5409,34802,5380058.5664,0,0,0,40
1081,92,4,3.825,-0.026,-0.026,256,2048,16,3.7990000000000004,40,0.5,False,0.0566,5380058.5664,34802,3341,31461,0.0351,6.84e-06,4.07e-08,0.0351,4.19e-05,8.7e-05,5.7e-08,0.000129,35163,36225,4347,5409,34802,5380058.5664,0,0,0,40
1082,93,5,3.825,0.974,0.974,256,2048,16,4.799,40,0.5,False,0.0454,5380058.5664,34802,3341,31461,0.0281,5.47e-06,4.07e-08,0.0281,3.35e-05,6.96e-05,5.7e-08,0.000103,35163,36225,4347,5409,34802,5380058.5664,0,0,0,40
1083,94,6,3.825,1.974,1.974,256,2048,16,5.799,40,0.5,False,0.0379,5380058.5664,34802,3341,31461,0.0234,4.56e-06,4.07e-08,0.0234,2.79e-05,5.8e-05,5.7e-08,8.6e-05,35163,36225,4347,5409,34802,5380058.5664,0,0,0,40
1084,95,3,5.314,-2.594,-2.594,256,2048,32,2.72,40,0.5,False,0.13,10658495.92,54467,5285,49182,0.0737,1.42e-05,6.23e-08,0.0737,7.67e-05,0.000163,8.24e-08,0.00024,55188,57018,7188,9018,54467,10658495.92,0,0,0,64
1085,96,4,5.314,-1.594,-1.594,256,2048,32,3.7199999999999998,40,0.5,False,0.0981,10658495.92,54467,5285,49182,0.0553,1.06e-05,6.23e-08,0.0553,5.75e-05,0.000122,8.24e-08,0.00018,55188,57018,7188,9018,54467,10658495.92,0,0,0,64
1086,97,5,5.314,-0.594,-0.594,256,2048,32,4.72,40,0.5,False,0.0788,10658495.92,54467,5285,49182,0.0442,8.5e-06,6.23e-08,0.0442,4.6e-05,9.79e-05,8.24e-08,0.000144,55188,57018,7188,9018,54467,10658495.92,0,0,0,64
1087,98,6,5.314,0.406,0.406,256,2048,32,5.72,40,0.5,False,0.0659,10658495.92,54467,5285,49182,0.0368,7.09e-06,6.23e-08,0.0369,3.83e-05,8.16e-05,8.24e-08,0.00012,55188,57018,7188,9018,54467,10658495.92,0,0,0,64
1088,99,3,4.096,-1.311,-1.311,512,2048,4,2.785,40,0.5,False,0.0336,1520504.0364,19176,1825,17351,0.0258,5.16e-06,2.38e-08,0.0258,3.92e-05,7.8e-05,3.66e-08,0.000117,19236,19722,2125,2611,19176,1520504.0364,0,0,0,24
1089,100,4,4.096,-0.311,-0.311,512,2048,4,3.785,40,0.5,False,0.0252,1520504.0364,19176,1825,17351,0.0193,3.87e-06,2.38e-08,0.0193,2.94e-05,5.85e-05,3.66e-08,8.79e-05,19236,19722,2125,2611,19176,1520504.0364,0,0,0,24
109,101,4,5.879,-2.188,-2.188,2048,128,32,3.6909999999999994,40,0.5,False,0.0952,9960586.3136,53668,5271,48397,0.0551,9.82e-06,6.21e-08,0.0551,5.61e-05,0.00012,7.93e-08,0.000176,54141,55971,6917,8747,53668,9960586.3136,0,0,0,60
1090,102,5,4.096,0.689,0.689,512,2048,4,4.785,40,0.5,False,0.0202,1520504.0364,19176,1825,17351,0.0155,3.1e-06,2.38e-08,0.0155,2.35e-05,4.68e-05,3.66e-08,7.04e-05,19236,19722,2125,2611,19176,1520504.0364,0,0,0,25
1091,103,6,4.096,1.689,1.689,512,2048,4,5.785,40,0.5,False,0.0169,1520504.0364,19176,1825,17351,0.0129,2.58e-06,2.38e-08,0.0129,1.96e-05,3.9e-05,3.66e-08,5.86e-05,19236,19722,2125,2611,19176,1520504.0364,0,0,0,23
1092,104,3,4.022,-1.233,-1.233,512,2048,8,2.789,40,0.5,False,0.0488,2947525.916,24332,2368,21964,0.0333,6.87e-06,3e-08,0.0333,4.45e-05,9e-05,4.31e-08,0.000135,24451,25129,2861,3539,24332,2947525.916,0,0,0,30
1093,105,4,4.022,-0.233,-0.233,512,2048,8,3.789,40,0.5,False,0.0367,2947525.916,24332,2368,21964,0.025,5.15e-06,3e-08,0.025,3.34e-05,6.75e-05,4.31e-08,0.000101,24451,25129,2861,3539,24332,2947525.916,0,0,0,29
1094,106,5,4.022,0.767,0.767,512,2048,8,4.789000000000001,40,0.5,False,0.0294,2947525.916,24332,2368,21964,0.02,4.12e-06,3e-08,0.02,2.67e-05,5.4e-05,4.31e-08,8.08e-05,24451,25129,2861,3539,24332,2947525.916,0,0,0,28
1095,107,6,4.022,1.767,1.767,512,2048,8,5.789,40,0.5,False,0.0246,2947525.916,24332,2368,21964,0.0167,3.43e-06,3e-08,0.0167,2.23e-05,4.5e-05,4.31e-08,6.73e-05,24451,25129,2861,3539,24332,2947525.916,0,0,0,28
1096,108,3,3.916,-1.122,-1.122,512,2048,16,2.7939999999999996,40,0.5,False,0.0776,5799133.5888,34530,3341,31189,0.0468,9.29e-06,4.07e-08,0.0468,5.55e-05,0.000114,5.62e-08,0.00017,34767,35829,4220,5282,34530,5799133.5888,0,0,0,40
1097,109,4,3.916,-0.122,-0.122,512,2048,16,3.794,40,0.5,False,0.0584,5799133.5888,34530,3341,31189,0.0351,6.97e-06,4.07e-08,0.0351,4.16e-05,8.56e-05,5.62e-08,0.000127,34767,35829,4220,5282,34530,5799133.5888,0,0,0,42
1098,110,5,3.916,0.878,0.878,512,2048,16,4.794,40,0.5,False,0.0469,5799133.5888,34530,3341,31189,0.0281,5.57e-06,4.07e-08,0.0281,3.33e-05,6.85e-05,5.62e-08,0.000102,34767,35829,4220,5282,34530,5799133.5888,0,0,0,39
1099,111,6,3.916,1.878,1.878,512,2048,16,5.794,40,0.5,False,0.0392,5799133.5888,34530,3341,31189,0.0234,4.64e-06,4.07e-08,0.0234,2.78e-05,5.7e-05,5.62e-08,8.49e-05,34767,35829,4220,5282,34530,5799133.5888,0,0,0,39
11,112,6,3.799,2.001,2.001,128,128,16,5.8,40,0.5,False,0.0263,923337.0592,34317,3475,30842,0.0243,4.94e-06,4.27e-08,0.0243,2.74e-05,5.48e-05,5.78e-08,8.22e-05,34182,35244,3976,5038,34317,923337.0592,0,0,0,38
110,113,5,6.069,-1.388,-1.388,2048,128,32,4.681,40,0.5,False,0.0764,9960586.3136,53668,5271,48397,0.0441,7.85e-06,6.21e-08,0.0441,4.49e-05,9.6e-05,7.93e-08,0.000141,54141,55971,6917,8747,53668,9960586.3136,0,0,0,61
1100,114,3,5.279,-2.557,-2.557,512,2048,32,2.722,40,0.5,False,0.135,11497608.1376,53673,5287,48386,0.0737,1.44e-05,6.23e-08,0.0737,7.54e-05,0.000161,8.19e-08,0.000236,54146,55976,6936,8766,53673,11497608.1376,0,0,0,62
1101,115,4,5.279,-1.557,-1.557,512,2048,32,3.722,40,0.5,False,0.102,11497608.1376,53673,5287,48386,0.0553,1.08e-05,6.23e-08,0.0553,5.65e-05,0.000121,8.19e-08,0.000177,54146,55976,6936,8766,53673,11497608.1376,0,0,0,64
1102,116,5,5.279,-0.557,-0.557,512,2048,32,4.7219999999999995,40,0.5,False,0.0818,11497608.1376,53673,5287,48386,0.0442,8.63e-06,6.23e-08,0.0442,4.52e-05,9.65e-05,8.19e-08,0.000142,54146,55976,6936,8766,53673,11497608.1376,0,0,0,64
1103,117,6,5.279,0.443,0.443,512,2048,32,5.7219999999999995,40,0.5,False,0.0684,11497608.1376,53673,5287,48386,0.0369,7.19e-06,6.23e-08,0.0369,3.77e-05,8.05e-05,8.19e-08,0.000118,54146,55976,6936,8766,53673,11497608.1376,0,0,0,64
1104,118,3,4.091,-1.306,-1.306,768,2048,4,2.785,40,0.5,False,0.0336,1520207.502,19136,1825,17311,0.0258,5.66e-06,2.38e-08,0.0258,4.07e-05,7.9e-05,3.7e-08,0.00012,19196,19682,2125,2611,19136,1520207.502,0,0,0,24
1105,119,4,4.091,-0.306,-0.306,768,2048,4,3.785,40,0.5,False,0.0252,1520207.502,19136,1825,17311,0.0193,4.25e-06,2.38e-08,0.0194,3.05e-05,5.93e-05,3.7e-08,8.98e-05,19196,19682,2125,2611,19136,1520207.502,0,0,0,25
1106,120,5,4.091,0.694,0.694,768,2048,4,4.785,40,0.5,False,0.0202,1520207.502,19136,1825,17311,0.0155,3.4e-06,2.38e-08,0.0155,2.44e-05,4.74e-05,3.7e-08,7.19e-05,19196,19682,2125,2611,19136,1520207.502,0,0,0,23
1107,121,6,4.091,1.694,1.694,768,2048,4,5.785,40,0.5,False,0.0169,1520207.502,19136,1825,17311,0.0129,2.83e-06,2.38e-08,0.0129,2.03e-05,3.95e-05,3.7e-08,5.99e-05,19196,19682,2125,2611,19136,1520207.502,0,0,0,25
1108,122,3,3.94,-1.147,-1.147,768,2048,8,2.793,40,0.5,False,0.0488,2948031.4008,24387,2368,22019,0.0333,7.23e-06,3e-08,0.0333,4.84e-05,9.55e-05,4.34e-08,0.000144,24506,25184,2861,3539,24387,2948031.4008,0,0,0,30
1109,123,4,3.94,-0.147,-0.147,768,2048,8,3.793,40,0.5,False,0.0367,2948031.4008,24387,2368,22019,0.025,5.42e-06,3e-08,0.025,3.63e-05,7.16e-05,4.34e-08,0.000108,24506,25184,2861,3539,24387,2948031.4008,0,0,0,31
111,124,6,6.259,-0.588,-0.588,2048,128,32,5.671,40,0.5,False,0.0639,9960586.3136,53668,5271,48397,0.0367,6.55e-06,6.21e-08,0.0368,3.74e-05,8e-05,7.93e-08,0.000118,54141,55971,6917,8747,53668,9960586.3136,0,0,0,61
1110,125,5,3.94,0.853,0.853,768,2048,8,4.793,40,0.5,False,0.0294,2948031.4008,24387,2368,22019,0.02,4.34e-06,3e-08,0.02,2.91e-05,5.73e-05,4.34e-08,8.64e-05,24506,25184,2861,3539,24387,2948031.4008,0,0,0,30
1111,126,6,3.94,1.853,1.853,768,2048,8,5.793,40,0.5,False,0.0246,2948031.4008,24387,2368,22019,0.0167,3.62e-06,3e-08,0.0167,2.42e-05,4.77e-05,4.34e-08,7.2e-05,24506,25184,2861,3539,24387,2948031.4008,0,0,0,30
1112,127,3,3.823,-1.024,-1.024,768,2048,16,2.799,40,0.5,False,0.0777,5800838.9744,34846,3343,31503,0.0468,9.26e-06,4.08e-08,0.0468,5.57e-05,0.000117,5.85e-08,0.000173,35083,36145,4222,5284,34846,5800838.9744,0,0,0,42
1113,128,4,3.823,-0.024,-0.024,768,2048,16,3.799,40,0.5,False,0.0584,5800838.9744,34846,3343,31503,0.0351,6.95e-06,4.08e-08,0.0351,4.18e-05,8.76e-05,5.85e-08,0.00013,35083,36145,4222,5284,34846,5800838.9744,0,0,0,40
1114,129,5,3.823,0.976,0.976,768,2048,16,4.7989999999999995,40,0.5,False,0.0469,5800838.9744,34846,3343,31503,0.0281,5.56e-06,4.08e-08,0.0281,3.34e-05,7.01e-05,5.85e-08,0.000104,35083,36145,4222,5284,34846,5800838.9744,0,0,0,41
1115,130,6,3.823,1.976,1.976,768,2048,16,5.7989999999999995,40,0.5,False,0.0392,5800838.9744,34846,3343,31503,0.0234,4.63e-06,4.08e-08,0.0234,2.79e-05,5.84e-05,5.85e-08,8.64e-05,35083,36145,4222,5284,34846,5800838.9744,0,0,0,41
1116,131,3,5.314,-2.594,-2.594,768,2048,32,2.72,40,0.5,False,0.135,11498164.9216,53813,5289,48524,0.0737,1.42e-05,6.24e-08,0.0738,7.57e-05,0.000163,8.35e-08,0.000239,54286,56116,6938,8768,53813,11498164.9216,0,0,0,64
1117,132,4,5.314,-1.594,-1.594,768,2048,32,3.7199999999999998,40,0.5,False,0.102,11498164.9216,53813,5289,48524,0.0553,1.06e-05,6.24e-08,0.0553,5.68e-05,0.000122,8.35e-08,0.000179,54286,56116,6938,8768,53813,11498164.9216,0,0,0,65
1118,133,5,5.314,-0.594,-0.594,768,2048,32,4.72,40,0.5,False,0.0818,11498164.9216,53813,5289,48524,0.0442,8.49e-06,6.24e-08,0.0443,4.54e-05,9.77e-05,8.35e-08,0.000143,54286,56116,6938,8768,53813,11498164.9216,0,0,0,64
1119,134,6,5.314,0.406,0.406,768,2048,32,5.72,40,0.5,False,0.0684,11498164.9216,53813,5289,48524,0.0369,7.08e-06,6.24e-08,0.0369,3.79e-05,8.14e-05,8.35e-08,0.000119,54286,56116,6938,8768,53813,11498164.9216,0,0,0,64
112,135,3,4.344,-1.573,-1.573,2560,128,4,2.7710000000000004,40,0.5,False,0.0346,1603254.0572,18469,1865,16604,0.0263,4.74e-06,2.44e-08,0.0263,3.53e-05,7.18e-05,3.45e-08,0.000107,18560,19046,2202,2688,18469,1603254.0572,0,0,0,23
1120,136,3,4.063,-1.277,-1.277,1024,2048,4,2.7859999999999996,40,0.5,False,0.0351,1799759.2648,19474,1825,17649,0.0258,5.29e-06,2.38e-08,0.0258,3.93e-05,7.89e-05,3.69e-08,0.000118,19565,20051,2159,2645,19474,1799759.2648,0,0,0,24
1121,137,4,4.063,-0.277,-0.277,1024,2048,4,3.7859999999999996,40,0.5,False,0.0264,1799759.2648,19474,1825,17649,0.0193,3.96e-06,2.38e-08,0.0193,2.95e-05,5.92e-05,3.69e-08,8.87e-05,19565,20051,2159,2645,19474,1799759.2648,0,0,0,24
1122,138,5,4.063,0.723,0.723,1024,2048,4,4.786,40,0.5,False,0.0212,1799759.2648,19474,1825,17649,0.0155,3.17e-06,2.38e-08,0.0155,2.36e-05,4.73e-05,3.69e-08,7.1e-05,19565,20051,2159,2645,19474,1799759.2648,0,0,0,25
1123,139,6,4.063,1.723,1.723,1024,2048,4,5.786,40,0.5,False,0.0177,1799759.2648,19474,1825,17649,0.0129,2.64e-06,2.38e-08,0.0129,1.96e-05,3.95e-05,3.69e-08,5.91e-05,19565,20051,2159,2645,19474,1799759.2648,0,0,0,25
1124,140,3,4.056,-1.269,-1.269,1024,2048,8,2.787,40,0.5,False,0.0519,3505183.0544,24599,2368,22231,0.0333,6.74e-06,3e-08,0.0333,4.46e-05,9.12e-05,4.19e-08,0.000136,24780,25458,2927,3605,24599,3505183.0544,0,0,0,30
1125,141,4,4.056,-0.269,-0.269,1024,2048,8,3.787,40,0.5,False,0.039,3505183.0544,24599,2368,22231,0.025,5.05e-06,3e-08,0.025,3.34e-05,6.84e-05,4.19e-08,0.000102,24780,25458,2927,3605,24599,3505183.0544,0,0,0,30
1126,142,5,4.056,0.731,0.731,1024,2048,8,4.787,40,0.5,False,0.0313,3505183.0544,24599,2368,22231,0.02,4.04e-06,3e-08,0.02,2.68e-05,5.47e-05,4.19e-08,8.15e-05,24780,25458,2927,3605,24599,3505183.0544,0,0,0,30
1127,143,6,4.056,1.731,1.731,1024,2048,8,5.787,40,0.5,False,0.0262,3505183.0544,24599,2368,22231,0.0167,3.37e-06,3e-08,0.0167,2.23e-05,4.56e-05,4.19e-08,6.79e-05,24780,25458,2927,3605,24599,3505183.0544,0,0,0,30
1128,144,3,3.799,-0.999,-0.999,1024,2048,16,2.8,40,0.5,False,0.0838,6915717.8336,34835,3343,31492,0.0468,9.05e-06,4.08e-08,0.0468,5.59e-05,0.000118,5.78e-08,0.000174,35196,36258,4352,5414,34835,6915717.8336,0,0,0,40
1129,145,4,3.799,0.001,0.001,1024,2048,16,3.8,40,0.5,False,0.0631,6915717.8336,34835,3343,31492,0.0351,6.78e-06,4.08e-08,0.0351,4.19e-05,8.83e-05,5.78e-08,0.00013,35196,36258,4352,5414,34835,6915717.8336,0,0,0,41
113,146,4,4.344,-0.573,-0.573,2560,128,4,3.7710000000000004,40,0.5,False,0.026,1603254.0572,18469,1865,16604,0.0198,3.56e-06,2.44e-08,0.0198,2.65e-05,5.39e-05,3.45e-08,8.03e-05,18560,19046,2202,2688,18469,1603254.0572,0,0,0,23
1130,147,5,3.799,1.001,1.001,1024,2048,16,4.8,40,0.5,False,0.0506,6915717.8336,34835,3343,31492,0.0281,5.43e-06,4.08e-08,0.0281,3.35e-05,7.06e-05,5.78e-08,0.000104,35196,36258,4352,5414,34835,6915717.8336,0,0,0,40
1131,148,6,3.799,2.001,2.001,1024,2048,16,5.8,40,0.5,False,0.0424,6915717.8336,34835,3343,31492,0.0234,4.52e-06,4.08e-08,0.0234,2.79e-05,5.89e-05,5.78e-08,8.68e-05,35196,36258,4352,5414,34835,6915717.8336,0,0,0,41
1132,149,3,5.279,-2.557,-2.557,1024,2048,32,2.722,40,0.5,False,0.148,13728677.1136,54144,5289,48855,0.0737,1.42e-05,6.24e-08,0.0738,7.64e-05,0.000162,8.24e-08,0.000239,54865,56695,7196,9026,54144,13728677.1136,0,0,0,63
1133,150,4,5.279,-1.557,-1.557,1024,2048,32,3.722,40,0.5,False,0.111,13728677.1136,54144,5289,48855,0.0553,1.06e-05,6.24e-08,0.0553,5.73e-05,0.000122,8.24e-08,0.000179,54865,56695,7196,9026,54144,13728677.1136,0,0,0,64
1134,151,5,5.279,-0.557,-0.557,1024,2048,32,4.7219999999999995,40,0.5,False,0.0893,13728677.1136,54144,5289,48855,0.0442,8.52e-06,6.24e-08,0.0443,4.58e-05,9.73e-05,8.24e-08,0.000143,54865,56695,7196,9026,54144,13728677.1136,0,0,0,63
1135,152,6,5.279,0.443,0.443,1024,2048,32,5.7219999999999995,40,0.5,False,0.0747,13728677.1136,54144,5289,48855,0.0369,7.1e-06,6.24e-08,0.0369,3.82e-05,8.11e-05,8.24e-08,0.000119,54865,56695,7196,9026,54144,13728677.1136,0,0,0,63
1136,153,3,4.14,-1.358,-1.358,1536,2048,4,2.7819999999999996,40,0.5,False,0.0366,2077797.0756,19301,1825,17476,0.0258,5.35e-06,2.38e-08,0.0258,3.99e-05,7.88e-05,3.67e-08,0.000119,19423,19909,2188,2674,19301,2077797.0756,0,0,0,24
1137,154,4,4.14,-0.358,-0.358,1536,2048,4,3.7819999999999996,40,0.5,False,0.0276,2077797.0756,19301,1825,17476,0.0193,4.01e-06,2.38e-08,0.0193,3e-05,5.91e-05,3.67e-08,8.91e-05,19423,19909,2188,2674,19301,2077797.0756,0,0,0,23
1138,155,5,4.14,0.642,0.642,1536,2048,4,4.782,40,0.5,False,0.0221,2077797.0756,19301,1825,17476,0.0155,3.21e-06,2.38e-08,0.0155,2.4e-05,4.73e-05,3.67e-08,7.13e-05,19423,19909,2188,2674,19301,2077797.0756,0,0,0,24
1139,156,6,4.14,1.642,1.642,1536,2048,4,5.782,40,0.5,False,0.0185,2077797.0756,19301,1825,17476,0.0129,2.67e-06,2.38e-08,0.0129,2e-05,3.94e-05,3.67e-08,5.94e-05,19423,19909,2188,2674,19301,2077797.0756,0,0,0,25
114,157,5,4.344,0.427,0.427,2560,128,4,4.771,40,0.5,False,0.0208,1603254.0572,18469,1865,16604,0.0158,2.84e-06,2.44e-08,0.0158,2.12e-05,4.31e-05,3.45e-08,6.43e-05,18560,19046,2202,2688,18469,1603254.0572,0,0,0,24
1140,158,3,4.124,-1.341,-1.341,1536,2048,8,2.7829999999999995,40,0.5,False,0.055,4062651.2616,24540,2370,22170,0.0333,6.8e-06,3e-08,0.0334,4.41e-05,9.14e-05,4.26e-08,0.000136,24783,25461,2995,3673,24540,4062651.2616,0,0,0,30
1141,159,4,4.124,-0.341,-0.341,1536,2048,8,3.7829999999999995,40,0.5,False,0.0413,4062651.2616,24540,2370,22170,0.025,5.1e-06,3e-08,0.025,3.31e-05,6.85e-05,4.26e-08,0.000102,24783,25461,2995,3673,24540,4062651.2616,0,0,0,29
1142,160,5,4.124,0.659,0.659,1536,2048,8,4.7829999999999995,40,0.5,False,0.0332,4062651.2616,24540,2370,22170,0.02,4.08e-06,3e-08,0.02,2.64e-05,5.48e-05,4.26e-08,8.13e-05,24783,25461,2995,3673,24540,4062651.2616,0,0,0,31
1143,161,6,4.124,1.659,1.659,1536,2048,8,5.7829999999999995,40,0.5,False,0.0277,4062651.2616,24540,2370,22170,0.0167,3.4e-06,3e-08,0.0167,2.2e-05,4.57e-05,4.26e-08,6.78e-05,24783,25461,2995,3673,24540,4062651.2616,0,0,0,30
1144,162,3,3.802,-1.002,-1.002,1536,2048,16,2.8,40,0.5,False,0.09,8030370.2256,35006,3345,31661,0.0469,9.22e-06,4.08e-08,0.0469,5.54e-05,0.000119,5.75e-08,0.000175,35491,36553,4484,5546,35006,8030370.2256,0,0,0,41
1145,163,4,3.825,-0.026,-0.026,1536,2048,16,3.7990000000000004,40,0.5,False,0.0677,8030370.2256,35006,3345,31661,0.0351,6.92e-06,4.08e-08,0.0351,4.15e-05,8.95e-05,5.75e-08,0.000131,35491,36553,4484,5546,35006,8030370.2256,0,0,0,41
1146,164,5,4.015,0.774,0.774,1536,2048,16,4.789,40,0.5,False,0.0544,8030370.2256,35006,3345,31661,0.0281,5.53e-06,4.08e-08,0.0281,3.32e-05,7.16e-05,5.75e-08,0.000105,35491,36553,4484,5546,35006,8030370.2256,0,0,0,41
1147,165,6,4.205,1.574,1.574,1536,2048,16,5.779,40,0.5,False,0.0455,8030370.2256,35006,3345,31661,0.0234,4.61e-06,4.08e-08,0.0234,2.77e-05,5.96e-05,5.75e-08,8.74e-05,35491,36553,4484,5546,35006,8030370.2256,0,0,0,41
1148,166,3,5.314,-2.594,-2.594,1536,2048,32,2.72,40,0.5,False,0.16,15958447.344,54361,5289,49072,0.0737,1.42e-05,6.24e-08,0.0738,7.6e-05,0.000169,8.32e-08,0.000245,55330,57160,7454,9284,54361,15958447.344,0,0,0,65
1149,167,4,5.314,-1.594,-1.594,1536,2048,32,3.7199999999999998,40,0.5,False,0.12,15958447.344,54361,5289,49072,0.0553,1.07e-05,6.24e-08,0.0553,5.7e-05,0.000127,8.32e-08,0.000184,55330,57160,7454,9284,54361,15958447.344,0,0,0,65
115,168,6,4.441,1.325,1.325,2560,128,4,5.766,40,0.5,False,0.0174,1603254.0572,18469,1865,16604,0.0132,2.37e-06,2.44e-08,0.0132,1.76e-05,3.59e-05,3.45e-08,5.36e-05,18560,19046,2202,2688,18469,1603254.0572,0,0,0,23
1150,169,5,5.314,-0.594,-0.594,1536,2048,32,4.72,40,0.5,False,0.0968,15958447.344,54361,5289,49072,0.0442,8.54e-06,6.24e-08,0.0443,4.56e-05,0.000101,8.32e-08,0.000147,55330,57160,7454,9284,54361,15958447.344,0,0,0,66
1151,170,6,5.314,0.406,0.406,1536,2048,32,5.72,40,0.5,False,0.081,15958447.344,54361,5289,49072,0.0369,7.12e-06,6.24e-08,0.0369,3.8e-05,8.44e-05,8.32e-08,0.000122,55330,57160,7454,9284,54361,15958447.344,0,0,0,66
1152,171,3,4.111,-1.328,-1.328,2048,2048,4,2.7829999999999995,40,0.5,False,0.0382,2355871.1712,19157,1825,17332,0.0258,5.18e-06,2.38e-08,0.0258,3.86e-05,7.77e-05,3.59e-08,0.000116,19310,19796,2224,2710,19157,2355871.1712,0,0,0,24
1153,172,4,4.111,-0.328,-0.328,2048,2048,4,3.783,40,0.5,False,0.0287,2355871.1712,19157,1825,17332,0.0193,3.89e-06,2.38e-08,0.0193,2.89e-05,5.83e-05,3.59e-08,8.72e-05,19310,19796,2224,2710,19157,2355871.1712,0,0,0,24
1154,173,5,4.111,0.672,0.672,2048,2048,4,4.7829999999999995,40,0.5,False,0.023,2355871.1712,19157,1825,17332,0.0155,3.11e-06,2.38e-08,0.0155,2.31e-05,4.66e-05,3.59e-08,6.98e-05,19310,19796,2224,2710,19157,2355871.1712,0,0,0,25
1155,174,6,4.111,1.672,1.672,2048,2048,4,5.7829999999999995,40,0.5,False,0.0192,2355871.1712,19157,1825,17332,0.0129,2.59e-06,2.38e-08,0.0129,1.93e-05,3.88e-05,3.59e-08,5.82e-05,19310,19796,2224,2710,19157,2355871.1712,0,0,0,23
1156,175,3,3.772,-0.97,-0.97,2048,2048,8,2.8019999999999996,40,0.5,False,0.058,4621714.7488,24817,2370,22447,0.0333,6.87e-06,3e-08,0.0334,4.52e-05,9.48e-05,4.41e-08,0.00014,25122,25800,3061,3739,24817,4621714.7488,0,0,0,29
1157,176,4,3.772,0.03,0.03,2048,2048,8,3.8019999999999996,40,0.5,False,0.0437,4621714.7488,24817,2370,22447,0.025,5.15e-06,3e-08,0.025,3.39e-05,7.11e-05,4.41e-08,0.000105,25122,25800,3061,3739,24817,4621714.7488,0,0,0,32
1158,177,5,3.907,0.887,0.887,2048,2048,8,4.7940000000000005,40,0.5,False,0.0351,4621714.7488,24817,2370,22447,0.02,4.12e-06,3e-08,0.02,2.71e-05,5.69e-05,4.41e-08,8.4e-05,25122,25800,3061,3739,24817,4621714.7488,0,0,0,30
1159,178,6,4.097,1.687,1.687,2048,2048,8,5.784000000000001,40,0.5,False,0.0293,4621714.7488,24817,2370,22447,0.0167,3.44e-06,3e-08,0.0167,2.26e-05,4.74e-05,4.41e-08,7e-05,25122,25800,3061,3739,24817,4621714.7488,0,0,0,31
116,179,3,3.966,-1.175,-1.175,2560,128,8,2.7910000000000004,40,0.5,False,0.0508,3120151.5416,23711,2446,21265,0.0344,6.6e-06,3.11e-08,0.0344,4.3e-05,8.76e-05,4.02e-08,0.000131,23892,24570,3015,3693,23711,3120151.5416,0,0,0,29
1160,180,3,3.969,-1.178,-1.178,2048,2048,16,2.791,40,0.5,False,0.0961,9145903.4624,35145,3345,31800,0.0469,9.09e-06,4.08e-08,0.0469,5.65e-05,0.00012,5.61e-08,0.000176,35754,36816,4614,5676,35145,9145903.4624,0,0,0,41
1161,181,4,4.159,-0.378,-0.378,2048,2048,16,3.7809999999999997,40,0.5,False,0.0724,9145903.4624,35145,3345,31800,0.0351,6.82e-06,4.08e-08,0.0351,4.23e-05,8.99e-05,5.61e-08,0.000132,35754,36816,4614,5676,35145,9145903.4624,0,0,0,42
